input_value,output_value,vary_flags
0.316517,0.267850,True
0.385816,0.387184,True
-0.000016,-0.000017,True
14.303706,14.303706,False
0.196288,0.193897,True
39.448065,39.983520,True
0.185438,0.167476,True
1.000000,1.000000,False
2.026729,3.139622,True
2.103692,3.120357,True
1.000000,1.000000,False
2.210444,2.449961,True
2.045210,2.449916,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
