time,flux,flux_err,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.21127506370885385,1.0003491198346715,0.008083554315132172,2684.8126639361462,-5.2864588e-04,1049298,1627.52514,1369.51011,6.9220062e+02,5.3583198e+00,1.2908478e+03,2.0595834e+00,1.0245571e+03,8.2791729e+00,0,nan,nan,nan,nan,1627.52514,3.6516313e-03,1369.51011,3.6500848e-03,4.6629027e-02,-3.7750609e-02
-0.20988619611807735,0.997624411993444,0.008080424433878877,2684.814052803737,-5.2866654e-04,1049299,1627.53076,1369.50865,6.9051544e+02,5.3564997e+00,1.2919966e+03,2.0586514e+00,1.0218150e+03,8.2763605e+00,0,nan,nan,nan,nan,1627.53076,3.6604477e-03,1369.50865,3.6577599e-03,4.4777166e-02,-4.1248981e-02
-0.20849732858596326,1.0016796718694427,0.00808436556067655,2684.815441671269,-5.2868726e-04,1049300,1627.53722,1369.50725,6.9259027e+02,5.3593650e+00,1.2917012e+03,2.0580363e+00,1.0260170e+03,8.2807875e+00,0,nan,nan,nan,nan,1627.53722,3.6529121e-03,1369.50725,3.6490173e-03,5.2673444e-02,-4.1686505e-02
-0.2071084609956415,0.9964158029826871,0.008091345809580229,2684.8168305388594,-5.2870793e-04,1049301,1627.53631,1369.50594,6.8926898e+02,5.3642440e+00,1.2965356e+03,2.0630708e+00,1.0206730e+03,8.2883253e+00,0,nan,nan,nan,nan,1627.53631,3.6731875e-03,1369.50594,3.6691846e-03,4.8484985e-02,-3.9447658e-02
-0.2057195934057745,1.0067774462089043,0.008096488535171791,2684.8182194064493,-5.2872859e-04,1049302,1627.53362,1369.50462,6.9578278e+02,5.3679032e+00,1.2924794e+03,2.0587399e+00,1.0313350e+03,8.2939796e+00,0,nan,nan,nan,nan,1627.53362,3.6420256e-03,1369.50462,3.6385516e-03,4.6249717e-02,-4.1219693e-02
-0.2043307258159075,0.9950846921234566,0.00808981056467134,2684.819608274039,-5.2874925e-04,1049303,1627.53044,1369.51429,6.8837646e+02,5.3637233e+00,1.2938129e+03,2.0611765e+00,1.0194041e+03,8.2875214e+00,0,nan,nan,nan,nan,1627.53044,3.6772161e-03,1369.51429,3.6744280e-03,4.7404010e-02,-4.5569059e-02
-0.2029418582837934,1.0095019420559836,0.008093562931905695,2684.8209971415713,-5.2876998e-04,1049304,1627.53460,1369.51268,6.9843152e+02,5.3664575e+00,1.2925667e+03,2.0602136e+00,1.0342211e+03,8.2917461e+00,0,nan,nan,nan,nan,1627.53460,3.6267496e-03,1369.51268,3.6237403e-03,5.1765516e-02,-3.9177764e-02
-0.20155299069347166,1.0022262661714114,0.008079249509712156,2684.8223860091616,-5.2879064e-04,1049305,1627.52381,1369.50460,6.9294122e+02,5.3572111e+00,1.2905608e+03,2.0579627e+00,1.0268141e+03,8.2774591e+00,0,nan,nan,nan,nan,1627.52381,3.6473407e-03,1369.50460,3.6454741e-03,4.9271774e-02,-4.2436011e-02
-0.20016412310269516,1.00153990577755,0.008087184526430948,2684.8237748767524,-5.2881130e-04,1049306,1627.53337,1369.51424,6.9296893e+02,5.3627157e+00,1.2915305e+03,2.0594621e+00,1.0261573e+03,8.2859640e+00,0,nan,nan,nan,nan,1627.53337,3.6528308e-03,1369.51424,3.6497079e-03,4.6293881e-02,-4.0987723e-02
-0.19877525551191866,0.987890902406131,0.008071504376649849,2684.825163744343,-5.2883197e-04,1049307,1627.53124,1369.51292,6.8359930e+02,5.3525586e+00,1.2912957e+03,2.0598783e+00,1.0122183e+03,8.2702703e+00,0,nan,nan,nan,nan,1627.53124,3.6945131e-03,1369.51292,3.6916556e-03,5.1152267e-02,-4.7947854e-02
