1141.01,25.46889540455644,1.1445356290977877,0.843532452,8.198855601117967e-05
4470.01,8.69207853218315,0.3255115548102474,0.97414578554,5.217164282637103e-05
1165.01,7.7085859193624655,0.6200181542613541,0.97898,5.284240405806267e-05
1920.01,5.981981234087596,0.9509284672022094,0.99322,0.0014138547121353721
137.01,15.721381952549642,0.6126846603949331,0.9982,0.00013531159510592327
347.01,7.230994278366107,1.0745434111115684,0.999168,0.00107259515220507
2885.01,8.512634968654503,1.0458462323200266,0.99584,0.0006530379552947222
2388.01,nan,nan,0.99996,1.7841502659810633e-05
2525.02,64.21970448016974,0.9146735528899217,0.98571,0.0009693164453061416
4464.01,nan,nan,0.99968,0.00012261258093571422
1847.02,26.209852947977936,0.7865980666647571,0.997,0.0008728055516717251
2412.01,nan,nan,0.998813,0.0015527036806028997
343.01,5.220380962375498,0.9568650212044211,0.998033,0.0006187773009716417
1151.01,7.851493087940755,0.9085002826985141,0.98576545786,3.5166265450525576e-05
1259.01,11.39540362741578,0.5725527144603167,0.97097,0.00011591828304983263
1401.01,nan,nan,0.97484,0.00012606047490632406
102.01,10.151534530886677,0.6262822167042053,0.984781,3.8364416818748605e-05
1085.01,nan,nan,0.98638,0.0001341390642084068
1924.01,5.753045547489762,0.9400421318612728,0.99103,3.72940880756585e-05
106.01,5.392582063667643,0.9672086104705754,0.991993,8.010514100907623e-05
1270.01,28.208182581843037,0.7069855088063707,0.95116,0.00021495122773587165
1682.01,5.259094623234972,0.9928831444823553,0.990799,3.739084838016783e-05
2403.01,3.5347279765200184,0.9857405884725524,0.98696643873,0.0008654234305827747
1141.01,25.46889540455644,1.1445356290977877,0.843532452,8.198855601117967e-05
5451.01,5.352496233532185,0.9697799204474696,0.98791,0.0008457705985731176
781.01,5.190758624885526,0.5137917121944575,0.97964,0.0009543429501653237
4470.01,8.69207853218315,0.3255115548102474,0.97414578554,5.217164282637103e-05
1165.01,7.7085859193624655,0.6200181542613541,0.97898,5.284240405806267e-05
3972.01,22.44062070494666,0.5831122489387187,0.98497460982,0.00042028324421981785
1920.01,5.981981234087596,0.9509284672022094,0.99322,0.0014138547121353721
4608.01,5.874299563085116,0.9541846776738632,0.99091,0.000710094839057722
1012.01,1.8665162946097147,1.0712892658208935,0.99811,6.27104546945432e-05
