TOI1134.01: [False  True False]
TOI1567.01: [False  True False]
TOI1656.01: [False  True False]
TOI1897.01: [False  True False]
TOI2423.01: [False  True False]
TOI2666.01: [False  True False]
TOI4465.01: [False  True False]
