input_value,output_value,vary_flags
0.614152,0.470982,True
0.530897,0.308158,True
0.000000,0.000090,True
1.420024,1.420024,False
0.144717,0.138789,True
8.375980,6.513378,True
0.492989,0.598854,True
1.000000,1.000000,False
-0.897044,-0.539790,True
-0.804310,-0.156575,True
1.000000,1.000000,False
1.010000,1.010000,False
1.409024,1.210583,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
