time,flux,flux_err,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.4723840594412643,1.0005228848560537,0.0017980230001365936,2078.937339940395,0.00026610968,613067,1270.442903095491,1547.0780138573555,4875.374,8.561381,853.4838,2.4855208,5593.4624,10.051918,0,,,,,1270.442903095491,0.0013486694,1547.0780138573555,0.0010983475,-0.017958479,0.018761707
-0.4723354361844489,1.0021475190928895,0.001842351977205974,2282.5662185636515,6.782003e-05,759680,808.1605453569641,1709.809442098269,4772.409,8.614721,888.9132,2.6900563,5532.928,10.171758,0,,,,,808.1605453569641,0.001346781,1709.809442098269,0.0010981617,-0.0156209655,-0.0037857518
-0.47233440774482816,1.0006262457202797,0.001854290013570239,2119.6631555920912,-0.00028935474,642390,946.0315294522535,1407.0165539308887,4895.814,8.8235,977.94324,2.895423,5600.2993,10.378079,0,,,,,946.0315294522535,0.0013125781,1407.0165539308887,0.0012883631,-0.009635847,0.046544492
-0.4722274073186,0.9990180294909604,0.0018020548042798552,2262.2034435925175,-0.00021678314,745019,1361.775006348911,1872.3562581307565,5152.3394,9.042194,931.8855,3.0512512,5635.036,10.164625,0,,,,,1361.775006348911,0.0013645471,1872.3562581307565,0.0012673215,-0.06827829,0.022657393
-0.4721709212491758,0.9997058168360602,0.0019078159536516375,2384.380798078587,0.0008040891,832986,124.2313198002556,706.2392700584061,4843.706,9.048048,1105.5615,3.0134485,5565.447,10.620973,0,,,,,124.2313198002556,0.0011365885,706.2392700584061,0.0014237261,-0.0016868592,-0.00071086816
-0.4721498110776897,1.00222561159477,0.0018894937491174464,2160.3891061887584,-0.0007096899,671713,1427.6531864401832,918.3135794871855,5108.3325,9.387782,1126.8662,3.6436229,5666.558,10.683149,0,,,,,1427.6531864401832,0.0013626496,918.3135794871855,0.001443801,0.007357424,-0.052366316
-0.47189892759233903,1.0007830728131846,0.0018102244300151236,2221.4780060722437,-0.00067207887,715697,601.0642717857068,858.7623207512811,4819.6353,8.526011,794.348,2.582517,5667.4873,10.251396,0,,,,,601.0642717857068,0.0011145435,858.7623207512811,0.0013124956,0.0068131527,0.026869105
-0.47188398263688147,0.9992218830716407,0.002353955047935973,1508.7771160171992,-0.0005061267,202552,993.9001494254182,1145.6604061014334,4952.934,11.380498,976.22595,5.230864,5619.052,13.237296,0,,,,,993.9001494254182,0.0018472834,1145.6604061014334,0.001759999,-0.0007879064,0.07489347
-0.47175930156486345,0.9995923201825497,0.001872398679280544,2364.0183266982713,0.00082343793,818325,124.22475751371985,706.1441910819667,4842.4854,8.886329,937.85767,2.8609107,5568.7324,10.43114,0,,,,,124.22475751371985,0.001112865,706.1441910819667,0.0013820013,-0.009696817,-0.11823662
-0.47158056784642044,1.0006919140050197,0.0018559527508021866,2140.0267924319896,-0.0005323217,657052,946.0484882043332,1406.9845077871043,4889.0874,8.827365,984.1064,2.9006224,5598.1,10.382626,0,,,,,946.0484882043332,0.0013150536,1406.9845077871043,0.0012924596,0.0055584973,0.009043678
-0.47144672484158,0.9999188301449572,0.0018461933382234006,2343.6557562749945,0.00074402086,803664,1633.43704407537,796.5842744902897,4931.5312,8.871746,781.1499,2.923801,5522.5728,10.196565,0,,,,,1633.43704407537,0.001181643,796.5842744902897,0.00137668,0.021421045,-0.010746943
-0.47121763752511603,1.0004588059982649,0.0018165812659139535,2323.293102362311,0.000580951,789003,1108.847240516906,1163.89152945862,4833.338,8.60291,858.26483,2.6334312,5553.957,10.084588,0,,,,,1108.847240516906,0.0012762055,1163.89152945862,0.0011242133,7.272185e-05,-0.00271111
-0.4710621858292345,1.001178875994516,0.001805335338174789,2302.930374814007,0.00034430274,774342,808.1823397366938,1709.8373401361832,4780.73,8.44286,708.3786,2.494495,5528.3833,9.968834,0,,,,,808.1823397366938,0.0013135652,1709.8373401361832,0.0010657936,0.01262153,0.03729814
-0.4709951889168493,0.9990991119123043,0.0017957406079676132,2078.938728810919,0.00026609193,613068,1270.4430354803717,1547.074082278408,4867.418,8.550554,849.52057,2.47865,5585.5293,10.0392065,0,,,,,1270.4430354803717,0.0013495808,1547.074082278408,0.0010968231,-0.016135037,0.01143269
