time,flux,flux_err,time_original,centroid_col,centroid_row,cadenceno,quality
-14.819602751517463,1.0000934274287572,0.009740068642253316,2059.1950172486986,668.7653788032534,1299.2526129065839,598853,0
-14.818213854563192,1.0081055461345643,0.009750872337999374,2059.196406145653,668.765373267448,1299.2451377615635,598854,0
-14.816824957579364,0.9989605806902078,0.009746367597432762,2059.1977950426367,668.757100721957,1299.2564231692975,598855,0
-14.815436060596,1.0079185753512119,0.009746623575607445,2059.19918393962,668.768580734718,1299.24851599639,598856,0
-14.814047163612623,1.0073905308098912,0.00974397623302488,2059.2005728366034,668.7741514237844,1299.250814185511,598857,0
-14.812658266657898,1.0173902843058331,0.009755796016139124,2059.201961733558,668.7627997446552,1299.246038537493,598858,0
-14.811269369674534,0.9938286020278654,0.009746839610694537,2059.2033506305415,668.7635355796425,1299.2526383368784,598859,0
-14.809880472691612,1.0133810457484613,0.009762917776101806,2059.2047395275245,668.768048615672,1299.2427459319665,598860,0
-14.808491575736435,1.0090315454402605,0.009751491324898626,2059.2061284244796,668.7652696689995,1299.253754855938,598861,0
-14.807102678752154,1.0114448438362447,0.009772137936397944,2059.207517321464,668.7704404983156,1299.2465490059146,598862,0
-14.805713781798344,0.999090083325362,0.009734600972854548,2059.2089062184177,668.7643383954911,1299.2642449103146,598863,0
-14.804324884814969,0.9980630903264084,0.009734389077262139,2059.210295115401,668.7633010657063,1299.251404732987,598864,0
-14.802935987860245,1.00499450493984,0.009759239027200372,2059.211684012356,668.7671335851873,1299.252141539253,598865,0
-14.80154709087688,1.0011203486111906,0.009740383673095801,2059.213072909339,668.7682934534737,1299.2608599245,598866,0
-14.800158193923513,1.010591996022022,0.009751034406208791,2059.2144618062925,668.7687976413027,1299.2500717521118,598867,0
-14.798769296940149,0.9957559871599531,0.00973607784719933,2059.215850703276,668.7672276567321,1299.2575090118,598868,0
-14.797380399985878,0.9986761145341213,0.00973763001218627,2059.21723960023,668.7620237198115,1299.2571834544701,598869,0
-14.795991503031605,1.0029545163526703,0.009744005571075862,2059.2186284971845,668.7696579726161,1299.2474653558709,598870,0
-14.794602606047324,1.0040820052727266,0.009752187235917581,2059.2200173941687,668.7714920489686,1299.2501000787445,598871,0
-14.793213709093063,0.9994686748388977,0.009731550842203101,2059.221406291123,668.7683067342356,1299.2448115912607,598872,0
-14.791824812138792,0.9995079785348623,0.009735019298943227,2059.2227951880773,668.7665436498255,1299.243804586948,598873,0
-14.790435915155427,0.9936900772842763,0.009721357868309452,2059.2241840850606,668.76534861832,1299.2487479478623,598874,0
-14.78904701820025,1.0046834373324505,0.009743686695754754,2059.225572982016,668.7670254683142,1299.2475353539362,598875,0
-14.787658121245977,1.0075009237238164,0.009747434409437093,2059.22696187897,668.76437429636,1299.2488521784085,598876,0
-14.786269224291706,1.0101657711760104,0.009738291000170556,2059.2283507759244,668.7691611974938,1299.2498705703026,598877,0
-14.784880327337445,1.0072058855397907,0.009735517497858321,2059.2297396728786,668.7655843520154,1299.249832071159,598878,0
-14.78349143035407,0.9886208355101515,0.00973012260954581,2059.231128569862,668.7684547300177,1299.2468590561216,598879,0
-14.782102533399797,0.9954362488918156,0.00972846693481017,2059.2325174668163,668.7625035041954,1299.2516102149225,598880,0
-14.78071363644462,0.9943681069230955,0.009731981184462,2059.2339063637714,668.777868879162,1299.2506729070415,598881,0
-14.779324739489907,0.9998042793255612,0.009724996812930048,2059.235295260726,668.7633116789177,1299.2598769738825,598882,0
-14.777935842535635,0.9999163217792225,0.009736022239756423,2059.2366841576804,668.7710375146011,1299.2381084911851,598883,0
-14.776546945581828,0.9974765011826016,0.009724882096613228,2059.2380730546342,668.7569548987176,1299.2499848553682,598884,0
-14.77515804862665,0.9959047485909605,0.00972844305425691,2059.2394619515894,668.763788867956,1299.2430851274837,598885,0
-14.773769151672377,0.9868490955153734,0.009721765886790539,2059.2408508485437,668.7666529189503,1299.2524321102846,598886,0
-14.772380254718106,1.0023297409607317,0.009733473102609743,2059.242239745498,668.763293810634,1299.25029282943,598887,0
-14.770991357792486,1.0298924572752497,0.009748718833797928,2059.2436286424236,668.7683724251146,1299.2514797701574,598888,0
-14.769602460838225,1.0028350457885393,0.009732207862327006,2059.245017539378,668.7693611041942,1299.2412818424502,598889,0
-14.768213563884405,0.9949385668627074,0.00971288958544097,2059.2464064363317,668.7580946523002,1299.2475205124397,598890,0
-14.766824666929228,1.0003223291762529,0.009722303225796987,2059.247795333287,668.7699986849132,1299.248839798888,598891,0
-14.76543576997405,0.9795831127112173,0.009705092669166809,2059.249184230242,668.7762443046702,1299.248918093264,598892,0
-14.764046873049347,1.0163740689204694,0.009749897004382401,2059.2505731271667,668.763765773544,1299.2471419235549,598893,0
-14.76265797609599,1.0111188778786409,0.009727367930025935,2059.25196202412,668.7699375315805,1299.2498017096066,598894,0
-14.76126907914172,0.9950165380789262,0.00970853700749858,2059.2533509210743,668.7643848081258,1299.2401273832456,598895,0
-14.759880182187459,1.0182407188022462,0.009731559399784939,2059.2547398180286,668.7687724250183,1299.248014318671,598896,0
-14.758491285262744,0.9894651108573808,0.009714939894446719,2059.2561287149533,668.7647014414292,1299.2438456221025,598897,0
-14.757102388307567,1.0122440653028082,0.009719832636340804,2059.2575176119085,668.7702646552796,1299.2533455599669,598898,0
-14.755713491382398,0.9980093147201377,0.009709856814595446,2059.2589065088337,668.7653800797992,1299.2411803836503,598899,0
-14.754324594428137,1.001818578969882,0.00971551909508461,2059.260295405788,668.7632399246887,1299.2506746391464,598900,0
-14.752935697473413,0.9911676793736552,0.009691617862107914,2059.2616843027427,668.7599723237074,1299.2483447953723,598901,0
-14.751546800547793,0.9887879755488997,0.00969417024298756,2059.2630731996683,668.7711167850398,1299.237407197375,598902,0
-14.750157903593532,0.9950395539729956,0.009701166137498815,2059.2644620966225,668.7574619256349,1299.254684282342,598903,0
-14.748769006668363,0.976505141662238,0.00969242577720182,2059.2658509935477,668.7662006009452,1299.2319681506867,598904,0
-14.747380109713186,1.0003480789048107,0.009701974983776942,2059.267239890503,668.7661992972071,1299.2526078841813,598905,0
-14.745991212788471,0.9917475743857611,0.009689600772587072,2059.2686287874276,668.7596462956742,1299.248592761465,598906,0
-14.744602315863315,1.0238118496579829,0.00971089948847514,2059.2700176843528,668.7729426416008,1299.2519753360552,598907,0
-14.74321341890859,1.013120235265171,0.009697415772480272,2059.2714065813075,668.7709807584504,1299.246906926479,598908,0
-14.741824521983421,1.0117840669668103,0.009710901467099764,2059.2727954782326,668.76722519721,1299.2472136632884,598909,0
-14.740435625058264,1.002454094543991,0.009683721908884732,2059.274184375158,668.7624995386594,1299.2564087101043,598910,0
-14.739046728103087,1.003791557227402,0.009687013034475582,2059.275573272113,668.7673342581407,1299.2411440995925,598911,0
-14.73765783117792,1.0,0.009705008638327097,2059.276962169038,668.7605148247201,1299.2473903727407,598912,0
-14.736268934252763,0.9933402231205747,0.009675580094835816,2059.2783510659633,668.7658921369679,1299.2472829509197,598913,0
-14.734880037327594,0.9968605023420822,0.009671495153220149,2059.2797399628885,668.7685483556909,1299.2515423108173,598914,0
-14.73349114040152,1.00427873805527,0.009679723901089121,2059.2811288598145,668.7594359660183,1299.2600673867594,598915,0
-14.73210224344725,0.9963543692749565,0.009669035215283924,2059.282517756769,668.7642542457263,1299.2568450410226,598916,0
-14.730713346522093,1.0044764263924144,0.009675633357864673,2059.283906653694,668.7724993231362,1299.2458792385803,598917,0
-14.729324449596925,0.9981987262350582,0.009660131207887073,2059.285295550619,668.7703967032702,1299.258836282674,598918,0
-14.727935552671756,1.006998969967169,0.009678178311199,2059.2866844475443,668.7662190865611,1299.255121353874,598919,0
-14.726546655747052,0.9880117652227143,0.00965172866921243,2059.288073344469,668.773943238231,1299.2483194073232,598920,0
-14.725157758822348,0.9817350932104009,0.009646066257196799,2059.2894622413937,668.7603736146175,1299.2488408024567,598921,0
-14.723768861896275,1.0161719685837063,0.009667154278336686,2059.29085113832,668.7633594578627,1299.2550726256936,598922,0
-14.722379964971106,1.0181552412273833,0.0096648596142703,2059.292240035245,668.7744262105348,1299.2418611439502,598923,0
-14.720991068045938,1.0128018141510597,0.00965768329845024,2059.29362893217,668.7695423390007,1299.2563040630164,598924,0
-14.719602171120318,0.9961393021449964,0.009637176980289548,2059.2950178290957,668.7683128449995,1299.2551017286314,598925,0
-14.718213274195161,1.0034403752931944,0.009659452129955148,2059.296406726021,668.7640886862523,1299.242234896454,598926,0
-14.716824377299549,1.0052223304101984,0.009642388233954274,2059.2977956229165,668.7668894767846,1299.253410048977,598927,0
-14.715435480373475,0.9953933863918539,0.009630091089833624,2059.2991845198426,668.7778886604515,1299.2536887946355,598928,0
-14.714046583448319,0.9930648257761523,0.009614545686315009,2059.3005734167677,668.7592438712882,1299.2531014362785,598929,0
-14.712657686523151,1.0048178069193225,0.009641483135791612,2059.301962313693,668.766690637026,1299.2554001121953,598930,0
-14.711268789597531,1.0138556167442208,0.009623027556078148,2059.3033512106185,668.7666764981741,1299.2455066930893,598931,0
-14.709879892701025,1.0038620189021856,0.009620998042737904,2059.304740107515,668.7690398659885,1299.2434489624188,598932,0
-14.708490995775856,1.0139663068625804,0.009626643643637505,2059.30612900444,668.7626680050123,1299.2487919203088,598933,0
-14.707102098850688,1.0198952915739457,0.009628988710983138,2059.3075179013654,668.7658694357167,1299.2436984609235,598934,0
-14.705713201954183,0.9965636456312363,0.00961060119223449,2059.308906798262,668.7729659678159,1299.245731874562,598935,0
-14.704324305029015,1.0041525624090972,0.009601142127324937,2059.310295695187,668.7692993322758,1299.2621391841176,598936,0
-14.702935408133403,1.0203686424784544,0.009619268040856083,2059.3116845920827,668.766335308901,1299.2604920594574,598937,0
-14.70154651120733,0.9992887145815136,0.009612624810460792,2059.3130734890087,668.7739073804496,1299.248832756606,598938,0
-14.700157614282173,0.9908938013160741,0.009587688328877679,2059.314462385934,668.76790747722,1299.2460387024457,598939,0
-14.698768717386109,1.0234598037718345,0.009622863535565823,2059.31585128283,668.7693703197601,1299.2579915405267,598940,0
-14.697379820460489,0.9934304894189653,0.009598118460116828,2059.3172401797556,668.7668966732222,1299.2422347441707,598941,0
-14.695990923563983,1.0021186272482348,0.009587565644215397,2059.318629076652,668.7658403798744,1299.248617483017,598942,0
-14.694602026667917,1.0042947620637148,0.009597755889875456,2059.320017973548,668.763567038422,1299.2444330844812,598943,0
-14.69321312974275,0.985581714177747,0.009554490372329857,2059.3214068704733,668.7620219279788,1299.2579605021406,598944,0
-14.69182423284578,0.9819771724956183,0.009550740384613196,2059.3227957673703,668.7663794146638,1299.2509530978148,598945,0
-14.690435335921077,0.9804988739439043,0.00954677277485279,2059.324184664295,668.7652678757635,1299.2371181482242,598946,0
-14.689046439025464,0.9996375773298394,0.009562275372187063,2059.3255735611906,668.7675956525171,1299.2490000225725,598947,0
-14.687657542129411,1.0004490374723178,0.009567595055953337,2059.3269624580867,668.7671708598389,1299.2495105263863,598948,0
-14.6862686452338,1.0119547487843679,0.009562675747230296,2059.3283513549823,668.7699451896575,1299.247842056514,598949,0
-14.684879748308642,1.0034217704188568,0.009561343771557372,2059.3297402519074,668.770203125551,1299.246717940001,598950,0
-14.683490851412126,1.0022535366225518,0.009542968838491473,2059.331129148804,668.7704578857931,1299.254715449642,598951,0
-14.682101954515156,1.0191694745780497,0.009553312317648853,2059.332518045701,668.7758086127968,1299.2322001125951,598952,0
-14.680713057619093,1.0071680378206342,0.009549516523195575,2059.333906942597,668.7715033096806,1299.2485809507632,598953,0
-14.67932416072304,1.0099221055010332,0.009534218919516958,2059.335295839493,668.7726258231821,1299.2342901393513,598954,0
-14.677935263826976,0.9961257317757451,0.009528710191817903,2059.336684736389,668.7718360494541,1299.2517094667996,598955,0
-14.67654636693091,0.9768904224034347,0.0095050301454921,2059.338073633285,668.7666160791869,1299.2363834816665,598956,0
-14.675157470005754,0.9948394565049349,0.009525750988310606,2059.3394625302103,668.7687335391897,1299.2439316487253,598957,0
-14.673768573108784,0.9930108745799255,0.0095229544804469,2059.3408514271073,668.7631766064393,1299.2554720057915,598958,0
-14.67237967621272,0.991602799680447,0.009510178464189032,2059.3422403240033,668.7715735685276,1299.2467735112612,598959,0
-14.670990779316668,1.0012994798997783,0.009515380482658356,2059.3436292208994,668.765200085826,1299.2585211585365,598960,0
-14.669601882449706,0.9933972792848921,0.00951972979556453,2059.3450181177664,668.770411204854,1299.2495439810493,598961,0
-14.668212985552737,1.0026698282185924,0.009502641552496794,2059.3464070146633,668.7681857176352,1299.2546719839881,598962,0
-14.666824088656673,1.0045232397585178,0.009504556913242703,2059.3477959115594,668.7691398929902,1299.255911909465,598963,0
-14.66543519176062,0.9937603749695951,0.009495775414811636,2059.3491848084554,668.7674251574787,1299.2382670386262,598964,0
-14.664046294864104,0.9877336140512017,0.009475301390593277,2059.350573705352,668.7649309173343,1299.2519884852945,598965,0
-14.662657397968038,0.9904374892344038,0.009489554621260046,2059.351962602248,668.7658749692883,1299.2578854499477,598966,0
-14.661268501072438,1.003844129902636,0.009488655883644741,2059.3533514991436,668.7617311746475,1299.2455094342915,598967,0
-14.659879604204573,0.99439613631747,0.009481446211659745,2059.3547403960115,668.7643432518493,1299.2497800206713,598968,0
-14.65849070730851,0.9998541680870876,0.009476050320105137,2059.3561292929076,668.768150871848,1299.2452564735238,598969,0
-14.657101810412456,1.0033165612288852,0.009472665287557198,2059.3575181898036,668.7661041246322,1299.2448407877478,598970,0
-14.655712913545042,0.9923022380492089,0.009477650647053602,2059.358907086671,668.7644348469753,1299.2572322949766,598971,0
-14.654324016648525,1.0059440084005786,0.009470509102283494,2059.3602959835675,668.774679485294,1299.261660122658,598972,0
-14.652935119753378,1.0006255969954252,0.009465024437513974,2059.3616848804627,668.7739368109667,1299.2475761519463,598973,0
-14.651546222887323,1.0075124873630898,0.009471436012389062,2059.3630737773287,668.7609421108498,1299.2544246915713,598974,0
-14.650157325990353,0.994379544850624,0.009460053167308979,2059.3644626742257,668.7723282377586,1299.2475709216692,598975,0
-14.648768429123404,0.9968830975882293,0.009452663117476546,2059.3658515710927,668.7639553402907,1299.2457675404369,598976,0
-14.64737953222734,1.000925045084317,0.00946256971331161,2059.3672404679887,668.7600806935637,1299.2589746105853,598977,0
-14.645990635359928,0.9946639265059124,0.009454519311003145,2059.368629364856,668.7732619624002,1299.2334439937442,598978,0
-14.644601738463873,0.996896047481755,0.009448798278374576,2059.370018261752,668.7686658043531,1299.24519277874,598979,0
-14.643212841597366,0.9967581770338028,0.00945269929258878,2059.3714071586187,668.7759020084619,1299.235502041122,598980,0
-14.641823944700397,0.9806647047637999,0.009424016768407439,2059.3727960555157,668.7644383401947,1299.236208639775,598981,0
