744.8447099910	0.9541510638	0.0007239574
744.8651432450	0.9558063830	0.0007241702
744.8855765980	0.9575659574	0.0007243745
744.9060097520	0.9595212766	0.0007245447
744.9264431060	0.9586936170	0.0007244872
744.9468763610	0.9593957447	0.0007245723
744.9673095150	0.9592510638	0.0007245596
744.9877428700	0.9598000000	0.0007246553
745.0081761250	0.9617893617	0.0007248234
745.0286092810	0.9618063830	0.0007248851
745.0490426360	0.9622957447	0.0007249277
745.0694758920	0.9634340426	0.0007250170
745.0899090490	0.9640425532	0.0007250787
745.1103424050	0.9650531915	0.0007252255
745.1307756620	0.9657808511	0.0007253298
745.1512090190	0.9681468085	0.0007255638
745.1716421760	0.9702702128	0.0007258277
745.1920754330	0.9699574468	0.0007257532
745.2125087910	0.9713021277	0.0007264255
745.2329419490	0.9717382979	0.0007264489
745.2533752070	0.9737957447	0.0007267447
745.2738085660	0.9743382979	0.0007267532
745.2942417240	0.9743425532	0.0007267404
745.3146750830	0.9762446809	0.0007270660
745.3351083430	0.9777936170	0.0007271213
745.3555416020	0.9789191489	0.0007272021
745.3759748620	0.9809404255	0.0007274468
745.3964081220	0.9831191489	0.0007276872
745.4168412820	0.9842595745	0.0007278468
745.4372746430	0.9855531915	0.0007279723
745.4577079030	0.9864148936	0.0007280468
745.4781410640	0.9862021277	0.0007280468
745.4985744260	0.9882021277	0.0007282319
745.5190076870	0.9874872340	0.0007281894
745.5394410490	0.9878914894	0.0007281787
745.5598742110	0.9895851064	0.0007283915
745.5803074740	0.9899617021	0.0007284191
745.6007408360	0.9908297872	0.0007285043
745.6211739990	0.9928574468	0.0007287915
745.6416072620	0.9934297872	0.0007288149
745.6620406250	0.9960042553	0.0007290851
745.6824737890	0.9950382979	0.0007290638
745.7029070530	0.9965021277	0.0007291447
745.7233404170	0.9976021277	0.0007292809
745.7437735810	0.9964148936	0.0007291766
745.7642069460	0.9974382979	0.0007292766
745.7846402110	0.9971148936	0.0007291851
745.8050733760	0.9959276596	0.0007291447
745.8255067410	0.9955382979	0.0007290915
745.8459400070	0.9973553191	0.0007292745
745.8663732730	0.9989361702	0.0007294532
745.8868065390	0.9981638298	0.0007294872
745.9072398050	1.0010170213	0.0007296979
745.9276731720	1.0018489362	0.0007297957
745.9481063390	1.0014085106	0.0007297617
745.9685396060	0.9999148936	0.0007295936
745.9889728730	1.0010723404	0.0007297340
746.0094061410	1.0001148936	0.0007296340
746.0298394090	1.0015148936	0.0007297851
746.0502727770	1.0008893617	0.0007297596
746.0707059460	1.0009659574	0.0007297340
746.0911392150	1.0007382979	0.0007297277
746.1115725830	1.0022319149	0.0007299191
746.1320057530	1.0028936170	0.0007299723
746.1524391220	1.0029063830	0.0007299979
746.1728723920	1.0039659574	0.0007300872
746.1933055620	1.0036063830	0.0007300596
746.2137389320	1.0028765957	0.0007299617
746.2341722030	1.0034212766	0.0007300319
746.2750387450	1.0025063830	0.0007299383
746.2954720160	1.0018851064	0.0007298979
746.3159053870	1.0029191489	0.0007299426
746.3363385590	1.0025042553	0.0007299149
746.3567718310	1.0044063830	0.0007301532
746.3772052040	1.0039063830	0.0007300830
746.3976383760	1.0049957447	0.0007302000
746.4180716490	1.0041148936	0.0007300660
746.4385050220	1.0045787234	0.0007301277
746.4589381960	1.0043702128	0.0007301404
746.4793714690	1.0046191489	0.0007300915
746.4998048430	1.0052659574	0.0007301787
746.5202381170	1.0037212766	0.0007300191
746.5406713920	1.0036680851	0.0007299894
746.5611046660	1.0035744681	0.0007300043
746.5815379410	1.0028425532	0.0007299085
746.6019712160	1.0051276596	0.0007301638
746.6224044920	1.0054404255	0.0007301979
746.6428376670	1.0060765957	0.0007302596
746.6632710430	1.0053617021	0.0007301745
746.6837043200	1.0037595745	0.0007300043
746.7041374960	1.0038297872	0.0007300340
746.7245708730	1.0035553191	0.0007300319
746.7450041500	1.0048085106	0.0007301574
746.7654375270	1.0042872340	0.0007300936
746.7858707040	1.0046106383	0.0007301128
746.8063039820	1.0065106383	0.0007303511
746.8267373600	1.0052042553	0.0007302064
746.8471705380	1.0061340426	0.0007303170
746.8676038170	1.0050148936	0.0007302064
746.8880371960	1.0038361702	0.0007300319
746.9084703750	1.0042000000	0.0007301064
746.9289037540	1.0040723404	0.0007300702
746.9493370340	1.0046234043	0.0007301277
746.9697702130	1.0045425532	0.0007301383
746.9902035930	1.0049000000	0.0007301681
747.0106368740	1.0047255319	0.0007301596
747.0310701540	1.0050106383	0.0007301872
747.0515034350	1.0056191489	0.0007302596
747.0719367160	1.0052297872	0.0007302787
747.0923699980	1.0070170213	0.0007304128
747.1128032790	1.0052510638	0.0007302383
747.1332365610	1.0044085106	0.0007301532
747.1536699430	1.0043744681	0.0007301596
747.1741032260	1.0042829787	0.0007301447
747.1945364080	1.0044744681	0.0007301745
747.2149697910	1.0053468085	0.0007302511
747.2354030750	1.0035723404	0.0007301000
747.2558362580	1.0039468085	0.0007300957
747.2762696420	1.0027042553	0.0007299851
747.2967028260	1.0036021277	0.0007301043
747.3171362100	1.0052425532	0.0007302660
747.3375694940	1.0051957447	0.0007302532
747.3580026790	1.0050808511	0.0007302404
747.3784360640	1.0052276596	0.0007302362
747.3988693490	1.0050744681	0.0007302213
747.4193025350	1.0064382979	0.0007303872
747.4397359210	1.0037659574	0.0007300723
747.4601692070	1.0063468085	0.0007303489
747.4806023930	1.0070787234	0.0007305021
747.5010357790	1.0040574468	0.0007301468
747.5214690660	1.0055148936	0.0007302957
747.5419024530	1.0031531915	0.0007300362
747.5623356410	1.0056936170	0.0007303106
747.5827689280	1.0066765957	0.0007303936
747.6032023160	1.0062127660	0.0007303702
747.6236355040	1.0044744681	0.0007302043
747.6440687930	1.0059234043	0.0007303383
747.6645021810	1.0061531915	0.0007303213
747.6849353700	1.0057468085	0.0007303021
747.7053686590	1.0058680851	0.0007303468
747.7258020490	1.0062212766	0.0007303702
747.7462353380	1.0058361702	0.0007303681
747.7666686280	1.0058021277	0.0007303362
747.7871019190	1.0047829787	0.0007302277
747.8075352090	1.0049851064	0.0007302404
747.8279686000	1.0049702128	0.0007302489
747.8484017910	1.0071702128	0.0007304766
747.8688350820	1.0049659574	0.0007302723
747.8892684730	1.0049042553	0.0007302511
747.9097016650	1.0052297872	0.0007303106
747.9301350570	1.0047765957	0.0007302787
747.9505682500	1.0053489362	0.0007303745
747.9710015420	1.0047127660	0.0007302723
747.9914349350	1.0052680851	0.0007303149
