time,flux,flux_err,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.4506228472953353,0.9983100964237124,0.0021573617042900694,1634.145800722213,5.7428181e-03,292813,1734.74238,254.37619,5.4459268e+03,1.1663269e+01,2.4445781e+03,5.3449268e+00,6.1309395e+03,1.3249043e+01,0,nan,nan,nan,nan,1734.74238,1.7230021e-03,254.37619,1.7026071e-03,1.6200185e-02,1.5411782e-01
-0.4505361518076825,1.0004511930221152,0.0020263483078957105,2336.4172789900163,5.3301854e-03,798449,58.93602,260.92059,5.0503398e+03,1.0192318e+01,2.3516914e+03,3.8851137e+00,6.2593062e+03,1.2677814e+01,0,nan,nan,nan,nan,58.93602,1.3832909e-03,260.92059,1.3897376e-03,1.2144528e-01,1.6841273e-01
-0.4505190098457206,1.0004512193342516,0.002026348361189218,2336.4172789900163,5.3301854e-03,798449,58.93602,260.92059,5.0503398e+03,1.0192318e+01,2.3516914e+03,3.8851137e+00,6.2593062e+03,1.2677814e+01,0,nan,nan,nan,nan,58.93602,1.3832909e-03,260.92059,1.3897376e-03,1.2144528e-01,1.6841273e-01
-0.4503988026144725,0.996689020405735,0.0019746895333714208,2343.888355581533,5.5767619e-03,803828,58.89009,260.86586,5.0726812e+03,9.9416628e+00,2.0430637e+03,3.6774967e+00,6.2415337e+03,1.2366035e+01,0,nan,nan,nan,nan,58.89009,1.3524274e-03,260.86586,1.3592219e-03,5.1269345e-02,8.6499840e-02
-0.450287009429303,1.0000482090428444,0.0019866810844743833,2340.1535187034547,5.4604472e-03,801139,58.91858,260.89990,5.0698364e+03,1.0006602e+01,2.1260320e+03,3.7308545e+00,6.2654297e+03,1.2446810e+01,0,nan,nan,nan,nan,58.91858,1.3546248e-03,260.89990,1.3627033e-03,9.1964267e-02,1.4075977e-01
-0.45023202659785966,0.9979140237662523,0.0021501683451594237,1637.8818801492355,5.7127229e-03,295503,1734.72852,254.31172,5.4850249e+03,1.1630002e+01,2.4035476e+03,5.2991624e+00,6.1314722e+03,1.3211255e+01,0,nan,nan,nan,nan,1734.72852,1.7045558e-03,254.31172,1.6966979e-03,-3.0247993e-03,7.2836943e-02
-0.4499850840511499,0.9990393020803021,0.0021429801140497883,1649.088553711567,5.4466072e-03,303572,1734.78914,254.23564,5.5007510e+03,1.1603705e+01,2.3441077e+03,5.2708821e+00,6.1450493e+03,1.3181382e+01,0,nan,nan,nan,nan,1734.78914,1.7074004e-03,254.23564,1.7012092e-03,7.0340820e-02,-1.4722335e-02
-0.4499618710383402,1.000160893224254,0.002016507519370356,2355.095482709228,5.7644234e-03,811897,58.87207,260.76437,5.0956592e+03,1.0136184e+01,2.2678369e+03,3.8273153e+00,6.2533960e+03,1.2607992e+01,0,nan,nan,nan,nan,58.87207,1.3789163e-03,260.76437,1.4028088e-03,2.2485068e-02,-6.5554410e-02
-0.4497607954203886,1.0014458309873242,0.0020083354967438865,2358.831618871868,5.7911347e-03,814587,58.85720,260.74940,5.0773994e+03,1.0112758e+01,2.2506287e+03,3.8144937e+00,6.2723789e+03,1.2578854e+01,0,nan,nan,nan,nan,58.85720,1.3888795e-03,260.74940,1.4114217e-03,-5.7041426e-03,-1.1353590e-01
-0.4496699232718129,1.0023428492754114,0.002030186617404633,2351.3607201061673,5.7223835e-03,809208,58.87376,260.77935,5.1162490e+03,1.0226528e+01,2.3620605e+03,3.8904030e+00,6.2802944e+03,1.2720367e+01,0,nan,nan,nan,nan,58.87376,1.3851533e-03,260.77935,1.4078021e-03,2.6812302e-02,-4.1176066e-02
-0.4496345072270742,0.9999200667055725,0.002216717192223364,1645.3539346100458,5.5481396e-03,300883,1734.78666,254.26106,5.5104482e+03,1.1989201e+01,2.8708774e+03,5.5841970e+00,6.1434102e+03,1.3619290e+01,0,nan,nan,nan,nan,1734.78666,1.7657488e-03,254.26106,1.7498556e-03,6.8451077e-02,1.2648325e-02
-0.4495272460535489,1.0005184419586945,0.0020461685890907776,2347.624558018655,5.6697475e-03,806518,58.85820,260.79790,5.1115073e+03,1.0305904e+01,2.4629373e+03,3.9573042e+00,6.2681768e+03,1.2819100e+01,0,nan,nan,nan,nan,58.85820,1.4011696e-03,260.79790,1.4176724e-03,4.7853971e-03,-1.5602437e-02
-0.4495053736295631,1.0022148398291268,0.0022373372779346773,1630.412480685108,5.7545267e-03,290125,1734.75065,254.40955,5.4536152e+03,1.2088847e+01,3.0530725e+03,5.6746950e+00,6.1514644e+03,1.3732485e+01,0,nan,nan,nan,nan,1734.75065,1.7906597e-03,254.40955,1.7592778e-03,2.6945442e-02,1.9384430e-01
-0.4492339664473093,1.001193231048101,0.0021529187648173173,1634.147189603061,5.7428107e-03,292814,1734.75236,254.37246,5.4680005e+03,1.1639820e+01,2.4527065e+03,5.3143206e+00,6.1489478e+03,1.3222407e+01,0,nan,nan,nan,nan,1734.75236,1.7166083e-03,254.37246,1.6924604e-03,2.8330216e-02,1.5021253e-01
-0.4491472132440322,1.0015462387926555,0.002024522480702386,2336.41866792858,5.3302357e-03,798450,58.93182,260.92390,5.0579595e+03,1.0182974e+01,2.3437124e+03,3.8845093e+00,6.2660586e+03,1.2666192e+01,0,nan,nan,nan,nan,58.93182,1.3792966e-03,260.92390,1.3839399e-03,1.1581472e-01,1.7711897e-01
-0.4491300712820703,1.0015462627916198,0.0020245225292138186,2336.41866792858,5.3302357e-03,798450,58.93182,260.92390,5.0579595e+03,1.0182974e+01,2.3437124e+03,3.8845093e+00,6.2660586e+03,1.2666192e+01,0,nan,nan,nan,nan,58.93182,1.3792966e-03,260.92390,1.3839399e-03,1.1581472e-01,1.7711897e-01
-0.44900987382970925,0.9997339306735722,0.001977699511295509,2343.8897445103175,5.5768024e-03,803829,58.89527,260.86482,5.0890615e+03,9.9565840e+00,2.0430283e+03,3.6778440e+00,6.2604556e+03,1.2384595e+01,0,nan,nan,nan,nan,58.89527,1.3473842e-03,260.86482,1.3566379e-03,5.7195671e-02,8.8868283e-02
-0.44889807505705903,0.996702366618715,0.001987412175139194,2340.154907637827,5.4604933e-03,801140,58.91765,260.89331,5.0593081e+03,1.0010169e+01,2.1339536e+03,3.7385585e+00,6.2443950e+03,1.2451246e+01,0,nan,nan,nan,nan,58.91765,1.3584235e-03,260.89331,1.3674919e-03,9.3914770e-02,1.3076447e-01
-0.4488431541326463,0.9955926496151831,0.0021463677823108655,1637.8832690217007,5.7127071e-03,295504,1734.73109,254.31064,5.4618521e+03,1.1609423e+01,2.4088438e+03,5.2925053e+00,6.1171963e+03,1.3187876e+01,0,nan,nan,nan,nan,1734.73109,1.7109400e-03,254.31064,1.7011992e-03,3.5981668e-04,7.1425922e-02
-0.44859623673164606,1.0006818477383632,0.0021387528768732167,1649.0899425588866,5.4465663e-03,303573,1734.79719,254.23920,5.5147593e+03,1.1580118e+01,2.3376277e+03,5.2495928e+00,6.1547817e+03,1.3154588e+01,0,nan,nan,nan,nan,1734.79719,1.7018787e-03,254.23920,1.6924052e-03,7.5962968e-02,-1.0996605e-02
-0.44857297019325415,0.9989135107280356,0.002016183949224366,2355.096871610073,5.7644360e-03,811898,58.87076,260.76320,5.0884951e+03,1.0135003e+01,2.2694082e+03,3.8278124e+00,6.2458716e+03,1.2606523e+01,0,nan,nan,nan,nan,58.87076,1.3813913e-03,260.76320,1.4057826e-03,2.0083906e-02,-6.8100743e-02
-0.44837190016369277,0.9994386477058452,0.0020090189076853483,2358.833007767125,5.7911417e-03,814588,58.85868,260.75063,5.0714414e+03,1.0116088e+01,2.2525583e+03,3.8235948e+00,6.2597373e+03,1.2582994e+01,0,nan,nan,nan,nan,58.85868,1.3887120e-03,260.75063,1.4130177e-03,3.1616127e-03,-1.0850472e-01
-0.4482810168387914,1.0002707264528523,0.002027806814548941,2351.3621090126003,5.7224017e-03,809209,58.87518,260.77939,5.1021357e+03,1.0213727e+01,2.3599229e+03,3.8877702e+00,6.2668120e+03,1.2704445e+01,0,nan,nan,nan,nan,58.87518,1.3871763e-03,260.77939,1.4098509e-03,2.9580947e-02,-4.1693032e-02
-0.44824565385306414,0.9987764461011213,0.0022154793444041556,1645.3553234634198,5.5481046e-03,300884,1734.79079,254.25717,5.5083579e+03,1.1982539e+01,2.8693296e+03,5.5739317e+00,6.1364009e+03,1.3611724e+01,0,nan,nan,nan,nan,1734.79079,1.7663278e-03,254.25717,1.7524412e-03,7.0572905e-02,1.0373946e-02
-0.44813833729222097,0.9999858534599978,0.0020455212168570104,2347.6259469274164,5.6697680e-03,806519,58.86163,260.79384,5.1105425e+03,1.0302467e+01,2.4625554e+03,3.9559402e+00,6.2647334e+03,1.2814826e+01,0,nan,nan,nan,nan,58.86163,1.3995694e-03,260.79384,1.4170639e-03,1.0528124e-02,-1.7592479e-02
