input_value,output_value,vary_flags
0.537045,0.515576,True
0.045815,0.055576,True
-0.000056,-0.000056,False
2.440422,2.440422,False
0.154167,0.154106,True
7.918613,9.750117,True
0.900000,0.658311,True
1.000000,1.000000,False
2.916423,2.761808,True
1.581848,1.569763,True
1.000000,1.000000,False
1.674488,2.197550,True
2.231611,1.886762,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
