input_value,output_value,vary_flags
0.536904,0.538311,True
0.045921,0.045436,True
-0.000056,-0.000056,False
2.438902,2.438902,False
0.154167,0.153854,True
7.863801,9.737128,True
0.900000,0.657356,True
1.000000,1.000000,False
0.818157,0.363807,True
1.369390,1.271925,True
1.000000,1.000000,False
2.834476,1.000000,True
1.828492,1.100196,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
