input_value,output_value,vary_flags
0.536904,0.534134,True
0.045921,0.046741,True
-0.000056,-0.000056,False
2.438902,2.438902,False
0.154167,0.154146,True
7.863801,9.736702,True
0.900000,0.657651,True
1.000000,1.000000,False
0.327290,0.035085,True
1.731853,1.612077,True
1.000000,1.000000,False
2.303247,2.018151,True
2.749078,1.100752,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
