time,flux,flux_err,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.30481278584693494,1.0004889648235236,0.0014794611971504234,2313.16718721422,5.2284137e-03,781709,197.05251,726.69223,7.2973755e+03,1.0654814e+01,1.1588079e+03,3.3910122e+00,8.2442520e+03,1.2191091e+01,0,nan,nan,nan,nan,197.05251,1.1821303e-03,726.69223,1.0644905e-03,2.0110069e-02,-8.4440425e-02
-0.3043643277992494,0.9965822852493584,0.0014804403530330888,2328.516890752268,4.9387990e-03,792761,197.03331,726.76817,7.2802661e+03,1.0661484e+01,1.1730659e+03,3.4099238e+00,8.2117656e+03,1.2198721e+01,0,nan,nan,nan,nan,197.03331,1.1896853e-03,726.76817,1.0638735e-03,-3.8909484e-03,1.9690836e-02
-0.3034239059602435,0.9991896258744927,0.001478009758476943,2313.168576094107,5.2284054e-03,781710,197.05077,726.69100,7.2897344e+03,1.0643982e+01,1.1560725e+03,3.3904014e+00,8.2332529e+03,1.2178698e+01,0,nan,nan,nan,nan,197.05077,1.1835390e-03,726.69100,1.0622179e-03,1.5639108e-02,-8.7293528e-02
-0.3029754795770714,1.0020082723376091,0.0014817931454404942,2328.51827960049,4.9387589e-03,792762,197.03174,726.77053,7.3149468e+03,1.0670604e+01,1.1708231e+03,3.4034672e+00,8.2559951e+03,1.2209157e+01,0,nan,nan,nan,nan,197.03174,1.1860164e-03,726.77053,1.0618890e-03,-5.4027075e-03,2.4163168e-02
-0.302035025607438,1.0002502602604033,0.001478779390484815,2313.1699649744596,5.2283974e-03,781711,197.05180,726.68864,7.2988223e+03,1.0649154e+01,1.1502771e+03,3.3860466e+00,8.2417051e+03,1.2184614e+01,0,nan,nan,nan,nan,197.05180,1.1815113e-03,726.68864,1.0608960e-03,1.9112106e-02,-8.6686097e-02
-0.3015866318201006,0.999654372285863,0.0014808719529977915,2328.519668448247,4.9387184e-03,792763,197.03224,726.76530,7.2960400e+03,1.0663373e+01,1.1688621e+03,3.4092431e+00,8.2361387e+03,1.2200883e+01,0,nan,nan,nan,nan,197.03224,1.1886477e-03,726.76530,1.0623430e-03,-7.4131517e-03,1.5280056e-02
-0.3006461457198384,0.9999234691825211,0.0014790446585297152,2313.171353854347,5.2283891e-03,781712,197.04949,726.69101,7.2936572e+03,1.0650699e+01,1.1557384e+03,3.3871908e+00,8.2387295e+03,1.2186381e+01,0,nan,nan,nan,nan,197.04949,1.1845173e-03,726.69101,1.0623765e-03,1.4245008e-02,-8.5214891e-02
-0.3001977835974685,0.9992650836897815,0.001480543629855787,2328.5210572964697,4.9386784e-03,792764,197.02882,726.77413,7.2931958e+03,1.0660434e+01,1.1701389e+03,3.4017103e+00,8.2324873e+03,1.2197521e+01,0,nan,nan,nan,nan,197.02882,1.1904305e-03,726.77413,1.0622214e-03,-7.6007689e-03,2.6614545e-02
-0.2992572653670329,1.0008721153029798,0.0014792391524537222,2313.1727427347,5.2283811e-03,781713,197.05332,726.69359,7.3058765e+03,1.0651739e+01,1.1523644e+03,3.3845699e+00,8.2462676e+03,1.2187572e+01,0,nan,nan,nan,nan,197.05332,1.1794902e-03,726.69359,1.0601592e-03,2.0419184e-02,-8.3717331e-02
-0.2988089353752905,1.0000227317909627,0.0014818528011760054,2328.522446144692,4.9386383e-03,792765,197.02827,726.76408,7.3041167e+03,1.0669309e+01,1.1737446e+03,3.4060102e+00,8.2383037e+03,1.2207675e+01,0,nan,nan,nan,nan,197.02827,1.1896737e-03,726.76408,1.0614579e-03,-9.0027731e-03,1.4628314e-02
