time,flux,flux_err,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.2358190155819102,1.0007712076666642,0.0017875303970158916,2585.075570592388,-1.6625518e-04,977487,1167.57803,1973.06987,5.0236064e+03,8.7783308e+00,8.2250317e+02,2.6765733e+00,5.8305840e+03,1.0414315e+01,0,nan,nan,nan,nan,1167.57803,1.3618350e-03,1973.06987,1.0701729e-03,-6.7643630e-03,8.4825605e-02
-0.23443011279641723,1.0018633475247718,0.0017889728766711554,2585.0769594951735,-1.6624067e-04,977488,1167.57998,1973.06804,5.0316401e+03,8.7853527e+00,8.2422607e+02,2.6818686e+00,5.8369062e+03,1.0422646e+01,0,nan,nan,nan,nan,1167.57998,1.3643898e-03,1973.06804,1.0670575e-03,-8.2017034e-03,7.8425042e-02
-0.2330412100122885,0.9985922874798498,0.0017868830901872606,2585.0783483979576,-1.6622616e-04,977489,1167.58298,1973.06976,5.0098208e+03,8.7750292e+00,8.2619104e+02,2.6779573e+00,5.8178081e+03,1.0410398e+01,0,nan,nan,nan,nan,1167.58298,1.3663345e-03,1973.06976,1.0745181e-03,-3.8208556e-03,8.1290327e-02
-0.23165230722679553,1.002638679622373,0.0017879551980999392,2585.079737300743,-1.6621166e-04,977490,1167.57472,1973.07582,5.0336826e+03,8.7802334e+00,8.1953455e+02,2.6740856e+00,5.8413423e+03,1.0416572e+01,0,nan,nan,nan,nan,1167.57472,1.3622848e-03,1973.07582,1.0672165e-03,-1.2593403e-02,8.8652112e-02
-0.23026340442675064,1.0016131185050456,0.001788332572374292,2585.081126203543,-1.6619713e-04,977491,1167.58042,1973.07148,5.0277461e+03,8.7820263e+00,8.2260205e+02,2.6739998e+00,5.8353267e+03,1.0418698e+01,0,nan,nan,nan,nan,1167.58042,1.3615040e-03,1973.07148,1.0704950e-03,-5.3494889e-03,8.2607321e-02
-0.2288745016426219,1.003484281015544,0.00178863252972986,2585.0825151063273,-1.6618262e-04,977492,1167.58061,1973.06711,5.0362056e+03,8.7834377e+00,8.1881915e+02,2.6732035e+00,5.8461880e+03,1.0420374e+01,0,nan,nan,nan,nan,1167.58061,1.3620956e-03,1973.06711,1.0684751e-03,-6.7836079e-03,7.5594798e-02
-0.22748559885712893,1.0031616625971687,0.0017886869792922042,2585.0839040091128,-1.6616812e-04,977493,1167.57781,1973.07194,5.0358120e+03,8.7836466e+00,8.1797137e+02,2.6767490e+00,5.8442681e+03,1.0420620e+01,0,nan,nan,nan,nan,1167.57781,1.3610999e-03,1973.07194,1.0682588e-03,-9.1217468e-03,8.5842408e-02
-0.22609669607163596,0.9994822757135412,0.0017883145645239264,2585.0852929118983,-1.6615361e-04,977494,1167.58669,1973.06955,5.0151895e+03,8.7817583e+00,8.2468304e+02,2.6778381e+00,5.8227935e+03,1.0418380e+01,0,nan,nan,nan,nan,1167.58669,1.3683363e-03,1973.06955,1.0730425e-03,-3.9577326e-03,8.2973532e-02
-0.22470779327204582,0.9972581276172556,0.001786061314163084,2585.086681814698,-1.6613909e-04,977495,1167.57664,1973.07226,5.0049668e+03,8.7706327e+00,8.2946747e+02,2.6800392e+00,5.8097964e+03,1.0405182e+01,0,nan,nan,nan,nan,1167.57664,1.3674841e-03,1973.07226,1.0726813e-03,-1.0810129e-02,8.5432597e-02
-0.2233188904860981,1.0036441871409407,0.001790220381652928,2585.088070717484,-1.6612458e-04,977496,1167.58305,1973.06749,5.0355322e+03,8.7909975e+00,8.2446954e+02,2.6800842e+00,5.8469609e+03,1.0429342e+01,0,nan,nan,nan,nan,1167.58305,1.3613078e-03,1973.06749,1.0698177e-03,-1.7468497e-03,7.7857159e-02
