time,flux,flux_err,time_bin_start,time_bin_size,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.09969003719246707,0.9999936346409072,5.405087056835491e-05,-0.0998899006335705,34.53640262267443,2111.551868561937,0.0026568805999999997,636547,700.0545774999999,1289.18185,995187.3150000001,106.9680375,7619.717025,13.704176,1032188.7749999999,111.568025,0,nan,nan,nan,nan,700.0545774999999,0.00010080304975,1289.18185,0.00012769479749999999,0.003412405025,0.025837419200000003
-0.09929031031026019,0.9998292647544932,7.737794595858202e-05,-0.09949017375136363,34.53640262267443,1559.5762755171884,0.0028476765,239125,1849.85526,1132.161775,968076.88,105.306835,8167.65675,11.3954335,1025319.05,112.21873500000001,0,nan,nan,nan,nan,1849.85526,8.9217516e-05,1132.161775,0.00013528833,-0.0112297401,-0.0186073615
-0.0988905834280533,1.0000357007067113,7.8151758353965e-05,-0.09909044686915675,34.53640262267443,1564.4184704712306,0.00268348135,242611,1887.082695,1292.2084049999999,969653.565,106.538555,14303.452000000001,15.246949,1026321.6,113.4241,0,nan,nan,nan,nan,1887.082695,9.72992125e-05,1292.2084049999999,0.00012886479,0.0232135113,-0.031755757700000005
-0.09849085654584643,1.0000335945108945,5.447095210858561e-05,-0.09869071998694987,34.53640262267443,1929.9821473561863,0.00264223415,505817,1106.433675,1369.3315425,986567.29,106.84348,8168.131225,14.49691825,1030075.7000000001,112.19899249999999,0,nan,nan,nan,nan,1106.433675,0.00010254034,1369.3315425,0.00012348952499999997,0.003639360824999998,0.007367169674999998
-0.09809112966363955,0.9999803067900522,6.272692228174008e-05,-0.09829099310474299,34.53640262267443,1806.5141185878383,0.0028431809,416920,1332.8175866666668,1131.9985433333334,980993.3633333333,105.93237,7715.114733333333,11.807954333333335,1029082.3333333334,111.79645333333333,0,nan,nan,nan,nan,1332.8175866666668,9.180263933333333e-05,1131.9985433333334,0.00013607522666666668,-0.009744743633333332,-0.0015885190000000007
-0.09769140278143268,1.0002047840629495,0.00011157789416109768,-0.0978912662225361,34.536402622673236,1583.7871472646968,0.002618205,256557,1924.26552,1452.30261,971277.19,107.74104,20168.986,18.970181,1027280.3,114.5983,0,nan,nan,nan,nan,1924.26552,0.00010518498,1452.30261,0.00012269801,0.0011436205,0.010874728
-0.0972916758992258,0.9999457968049589,6.35587191637963e-05,-0.09749153934032924,34.53640262267443,1570.8760679391626,0.002644698233333333,247261,1899.45742,1345.5557233333332,969915.79,106.18624,8782.541666666666,14.371158333333334,1026542.0,113.01441666666669,0,nan,nan,nan,nan,1899.45742,9.904237133333332e-05,1345.5557233333332,0.00012581956333333335,-0.008217208333333333,-0.0424421351
-0.09689194901701892,1.0000434974615644,6.196658251686487e-05,-0.09709181245812236,34.53640262267443,2284.2489761417587,0.0027392529666666666,760889,291.99703,1234.80992,1003707.7533333334,107.10973333333334,7169.34,13.024933666666664,1034102.7333333334,110.98273666666667,0,nan,nan,nan,nan,291.99703,9.976763533333333e-05,1234.80992,0.00012975202333333333,0.019904154633333334,0.032507883
-0.09649222213481204,0.999927451228553,7.73856634007169e-05,-0.09669208557591548,34.53640262267443,1559.5790532910312,0.00284767375,239127,1849.85582,1132.1595849999999,968254.345,105.317695,8152.0796,11.395883999999999,1025423.3,112.23030499999999,0,nan,nan,nan,nan,1849.85582,8.9210491e-05,1132.1595849999999,0.00013527416000000002,-0.01086202755,-0.021343514
-0.09609249525260516,1.000042240065566,7.814987833110525e-05,-0.0962923586937086,34.53640262267443,1564.4212482433072,0.0026834768,242613,1887.081575,1292.204065,969661.8400000001,106.53519,14275.652699999999,15.2429065,1026320.1,113.42052000000001,0,nan,nan,nan,nan,1887.081575,9.729061100000001e-05,1292.204065,0.000128809685,0.021378337650000002,-0.0379518798
-0.09569276837039828,1.0000846105482801,5.447077640648228e-05,-0.09589263181150172,34.53640262267443,1929.984925123791,0.0026422252,505819,1106.43609,1369.3276,986554.525,106.84286250000001,8166.0941,14.4938375,1030125.525,112.1983525,0,nan,nan,nan,nan,1106.43609,0.00010257029050000001,1369.3276,0.0001236674675,0.0065121023549999995,0.0039843975
-0.0952930414881914,0.9999702355039753,6.273546353439326e-05,-0.09549290492929484,34.53640262267443,1806.5168963556707,0.0028431721333333332,416922,1332.8163299999999,1131.9981266666666,981210.7599999999,105.94735333333334,7718.5205,11.818211,1029074.6666666666,111.81212999999998,0,nan,nan,nan,nan,1332.8163299999999,9.1759983e-05,1131.9981266666666,0.00013616046333333334,-0.011429282133333331,-0.0019334056666666679
-0.09489331460598452,1.0000727921749932,0.00011156915301420066,-0.09509317804708796,34.53640262267443,1583.7899249896052,0.0026181533,256559,1924.26672,1452.30406,971107.56,107.73159,20166.26,18.970922,1027134.9,114.58824,0,nan,nan,nan,nan,1924.26672,0.00010519915,1452.30406,0.00012263388,0.001797974,0.01204035
-0.09449358772377764,0.9999432748530387,6.356340521705051e-05,-0.09469345116488108,34.536402622673236,1570.878845695902,0.0026446783666666668,247263,1899.4579633333333,1345.5577866666665,970089.1666666666,106.19388,8789.037133333333,14.348375666666668,1026537.2000000001,113.02256,0,nan,nan,nan,nan,1899.4579633333333,9.905550099999998e-05,1345.5577866666665,0.00012582197,-0.007658248666666666,-0.03973286139999999
-0.09409386084157077,0.9998037339573589,6.196275108224368e-05,-0.09429372428267421,34.53640262267443,2284.251753933433,0.0027392681333333335,760891,291.99741666666665,1234.80984,1003530.2866666666,107.10290333333334,7193.0745333333325,13.038052333333333,1033851.8333333334,110.97563333333333,0,nan,nan,nan,nan,291.99741666666665,9.977817300000002e-05,1234.80984,0.0001299354766666667,0.020165434033333336,0.033154550666666664
-0.09369413395936389,1.000039224671256,6.35998962789522e-05,-0.09389399740046733,34.53640262267443,1567.6516586606022,0.002771156466666667,244939,1874.6584166666664,1238.8723966666666,969258.8133333334,106.12639,12161.779133333335,13.922512333333335,1026059.5,113.02062333333333,0,nan,nan,nan,nan,1874.6584166666664,9.450396366666666e-05,1238.8723966666666,0.00013121497666666667,-0.007797141556666667,-0.011731774633333336
-0.09329440707715701,1.0002780473872683,0.00010948017542005411,-0.09349427051826045,34.53640262267443,1545.0567381784754,0.0027488167,228671,1849.89457,1132.11347,968539.75,105.35489,8400.9736,11.496694,1025766.9,112.26994,0,nan,nan,nan,nan,1849.89457,8.9321169e-05,1132.11347,0.00013489836,0.03851679,-0.080371916
