time,flux,flux_err,time_bin_start,time_bin_size,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.09780137500996636,0.9996912801860925,0.00017705550004598668,-0.09799734515036107,33.86364026020647,2027.2957666443858,0.0007827664890909091,575884,906.9995104545455,325.5109218181818,21105.98272727273,17.094328090909087,1566.7204727272722,5.484219800000001,22266.79381818182,18.47926468181818,0,nan,nan,nan,nan,906.9995104545455,0.0006578427545454545,325.5109218181818,0.0006756529331818182,-0.002939526240909091,0.018305213181818183
-0.09740943472917693,1.0000712382446126,0.00017154068140232272,-0.09760540486957164,33.86364026020527,1967.9078634251275,0.0009390254869565217,533125,1086.1039169565215,334.1220204347826,21310.767086956523,17.074580130434782,1356.9494043478262,5.4332999782608695,22419.637,18.438135000000006,0,nan,nan,nan,nan,1086.1039169565215,0.0006512934795652175,334.1220204347826,0.0006762596973913043,-0.005210193247826086,0.025598913309956516
-0.09701749444838752,1.0003086873839482,0.0001493932411144413,-0.09721346458878223,33.86364026020647,2019.5445553066463,0.00038027440774193543,570304,1147.166213548387,310.9338967741936,21203.137193548388,17.18564119354839,1618.8578129032257,5.620597812903226,22331.417967741938,18.55253516129032,0,nan,nan,nan,nan,1147.166213548387,0.00066497402,310.9338967741936,0.0006951658435483872,-0.008978757077419356,0.018876743228387095
-0.09662555416759809,1.0001935608545567,0.0001586361436738572,-0.0968215243079928,33.86364026020647,1934.310793706239,0.0008221380307407407,508935,1006.0674044444444,291.12079592592596,21323.312518518516,17.117347000000002,1452.9476925925921,5.496096444444444,22417.02907407407,18.464676444444446,0,nan,nan,nan,nan,1006.0674044444444,0.0006511689603703704,291.12079592592596,0.0006842088118518519,-0.00468063418111111,0.00557190295925926
-0.09623361388680866,1.0000280385096196,0.00021386415500177568,-0.09642958402720338,33.86364026020647,2000.5220245085902,0.0009395593580000002,556607,936.463554,310.0734813333334,21306.8366,17.18861566666667,1590.5731933333332,5.58042774,22399.331933333327,18.530427266666663,0,nan,nan,nan,nan,936.463554,0.000663594724,310.0734813333334,0.0006787134253333335,-0.004160077262666667,0.00793345154
-0.09584167360601925,1.0000401444101659,0.0001601014605270769,-0.09603764374641395,33.86364026020527,2024.451470033566,0.0005903623633333333,573836,1167.9767588888888,332.05787222222233,21239.343222222218,17.203970962962963,1585.897974074074,5.629735188888889,22354.180111111113,18.581512185185186,0,nan,nan,nan,nan,1167.9767588888888,0.0006565487151851852,332.05787222222233,0.0006945599018518517,-0.013957660287777776,0.02285168947037037
-0.09544973332522982,0.9999474475513542,0.00015003005135836266,-0.09564570346562454,33.86364026020647,1928.7892809194984,0.000711135122,504960,1050.9233866666666,285.1511103333333,21345.3988,17.094506833333334,1418.1310399999998,5.469341436666667,22431.562966666665,18.425508433333334,0,nan,nan,nan,nan,1050.9233866666666,0.0006572088363333334,285.1511103333333,0.0006841220640000001,-0.005746175343666667,0.010878061971666665
-0.0950577930444404,1.000012960489533,0.00016265230563108853,-0.09525376318483511,33.86364026020647,1974.434041622106,0.0007726555015384616,537824,912.2283123076922,304.26888038461533,21144.81403846154,17.097063115384614,1553.1497538461538,5.482565873076923,22299.170461538462,18.476567000000003,0,nan,nan,nan,nan,912.2283123076922,0.00065333244,304.26888038461533,0.0006797896923076923,-0.0018903549553846146,0.009642085134615385
-0.09466585276365097,1.0000039500711961,0.00017133842184390152,-0.09486182290404568,33.86364026020527,1973.0884631226834,0.0010460896334782608,536855,1040.8426734782606,328.84814956521745,21362.597782608696,17.08975747826087,1355.1704086956527,5.442881078260869,22444.57204347826,18.43832056521739,0,nan,nan,nan,nan,1040.8426734782606,0.0006510227447826086,328.84814956521745,0.0006752843113043479,-0.008021596992173913,0.02357563675478261
-0.09427391248286156,0.9999067106175008,0.00015414890842182586,-0.09446988262325627,33.86364026020647,1981.228551421927,0.0004907486048275862,542716,1173.7814562068966,304.6470203448275,21283.31855172414,17.211698965517236,1621.8904103448276,5.638977437931035,22382.490862068968,18.56420631034483,0,nan,nan,nan,nan,1173.7814562068966,0.0006648482889655171,304.6470203448275,0.0006955984455172414,-0.010090910627586209,0.01901668412413793
