time,flux,flux_err,time_bin_start,time_bin_size,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.20068156972068235,0.9994340212784308,0.0003459250566843464,-0.2010837993691439,69.50528325415624,1556.0266616068475,0.003232076175,236569,1782.4315175000002,141.86988250000002,37272.16025,24.9673255,2711.2097249999997,8.556193825000001,42214.3055,29.222462999999998,0,nan,nan,nan,nan,1782.4315175000002,0.0005288115775,141.86988250000002,0.0005641585449999999,-0.0007925845749999997,-0.04242259915
-0.19987711042375925,0.9998915611963428,0.0004883633887763787,-0.20027934007222079,69.50528325415384,1564.3487434826422,0.0030951492000000002,242561,1782.41612,141.89004,37232.998,24.931358,2659.06595,8.528825300000001,42246.006,29.180366499999998,0,nan,nan,nan,nan,1782.41612,0.000527266875,141.89004,0.00056438826,-0.019546769999999998,-0.017116623049999998
-0.19907265112683614,0.9999314249643694,0.0004901698311597083,-0.1994748807752977,69.50528325415624,1547.7073574638,0.0033689593,230579,1782.4394550000002,141.854855,37314.074,25.008938,2761.03955,8.57865855,42222.9475,29.2711685,0,nan,nan,nan,nan,1782.4394550000002,0.00052969146,141.854855,0.0005643418700000001,0.008230932699999999,-0.062099183
-0.19826819182991307,0.9995491846338502,0.0004885162392935767,-0.1986704214783746,69.50528325415384,1564.3501323360356,0.0030951142500000002,242562,1782.41514,141.889775,37252.666,24.939188,2659.7296,8.545376749999999,42231.584,29.1895305,0,nan,nan,nan,nan,1782.41514,0.000527111955,141.889775,0.000564172575,-0.019831863499999998,-0.01778249685
-0.19746373253299,0.9997671114749064,0.0004896255179949252,-0.19786596218145153,69.50528325415624,1547.7087463429207,0.0033689501,230580,1782.4370399999998,141.85229500000003,37325.3245,24.981165,2758.9746,8.565280399999999,42216.015499999994,29.238661999999998,0,nan,nan,nan,nan,1782.4370399999998,0.000528857925,141.85229500000003,0.0005629399350000001,0.005721677499999999,-0.064987088
-0.19665927323606686,0.9999051993735782,0.0003458992148216666,-0.19706150288452842,69.50528325415624,1556.0308282057358,0.003232010125,236572,1782.42947,141.86918500000002,37278.73525,24.965502,2709.9523,8.548248525,42234.26275,29.220329749999998,0,nan,nan,nan,nan,1782.42947,0.0005286098475,141.86918500000002,0.000564073215,-0.0041156893250000005,-0.044007036375
-0.19585481393914378,0.9997221929918122,0.000488413502112015,-0.19625704358760532,69.50528325415384,1564.3529100429394,0.00309504455,242564,1782.41698,141.890685,37248.3575,24.9339965,2661.3399499999996,8.52938125,42238.9785,29.1834535,0,nan,nan,nan,nan,1782.41698,0.0005270454850000001,141.890685,0.000564140935,-0.018675830499999997,-0.0160043258
-0.1950503546422207,1.0000878220106135,0.0004898241752961166,-0.19545258429068224,69.50528325415624,1547.7115241011636,0.0033689317,230582,1782.43637,141.85628,37322.777,24.991294,2770.697,8.584010150000001,42229.547,29.250518,0,nan,nan,nan,nan,1782.43637,0.00052929387,141.85628,0.0005631520150000001,0.0036704595000000007,-0.0614655
-0.19424589534529757,1.000108698724206,0.000488638999389887,-0.19464812499375914,69.50528325415624,1564.3542988962163,0.0030950095,242565,1782.415225,141.88707,37273.3535,24.9455365,2655.7310500000003,8.51850935,42255.3535,29.196962,0,nan,nan,nan,nan,1782.415225,0.000527861965,141.88707,0.000564184795,-0.0206530345,-0.022109268
-0.1934414360483745,0.9999563618157064,0.0004895547629761639,-0.19384366569683603,69.50528325415384,1547.7129129804016,0.0033689226,230583,1782.44065,141.8512,37325.75,24.977545,2759.04335,8.5590334,42224.0095,29.2344245,0,nan,nan,nan,nan,1782.44065,0.0005296439899999999,141.8512,0.0005624056800000001,0.010181148000000001,-0.0673474185
-0.19263697675145142,0.9998110054454523,0.0003457691510889813,-0.19303920639991295,69.50528325415624,1556.0349948045666,0.003231944,236575,1782.43094,141.8726825,37256.49600000001,24.95614,2707.04475,8.561418074999999,42230.33575,29.20937125,0,nan,nan,nan,nan,1782.43094,0.0005287709225,141.8726825,0.0005636090500000001,-0.0014992729674999997,-0.0391998595
-0.1910280581576052,0.9993784429361808,0.0003458247755488434,-0.19143028780606677,69.50528325415624,1556.0363836708243,0.00323192195,236576,1782.4278975,141.872095,37266.261750000005,24.96017225,2710.3816,8.555108800000001,42212.08025,29.214090249999998,0,nan,nan,nan,nan,1782.4278975,0.00052840194,141.872095,0.00056396435,-0.005013420750000001,-0.039708906625
-0.19022359886068213,1.0000888848393252,0.0004884607359025503,-0.19062582850914367,69.50528325415624,1564.358465456397,0.0030949047,242568,1782.416965,141.888755,37251.7835,24.9365005,2651.9491,8.55392215,42254.6405,29.1863855,0,nan,nan,nan,nan,1782.416965,0.0005272392599999999,141.888755,0.000563614185,-0.017870169999999998,-0.0184209247
-0.18941913956375903,1.0000905636420305,0.000489788887616708,-0.18982136921222056,69.50528325415384,1547.7170796177666,0.0033688950000000002,230586,1782.4402,141.85296,37321.973,24.989482000000002,2760.52855,8.5786381,42229.6525,29.248396,0,nan,nan,nan,nan,1782.4402,0.00052936806,141.85296,0.000562830945,0.00911338935,-0.063834572
-0.18861468026683592,1.0002289909706552,0.0004889616740381047,-0.1890169099152975,69.50528325415624,1564.3598543096743,0.00309486965,242569,1782.41361,141.88654000000002,37283.826,24.962102,2651.82885,8.55123425,42260.6055,29.2163495,0,nan,nan,nan,nan,1782.41361,0.0005271234,141.88654000000002,0.0005645402750000001,-0.0223473925,-0.0224599495
-0.18781022096991284,1.0006461561605993,0.0004899437349843528,-0.18821245061837438,69.50528325415384,1547.7184684970039,0.00336888595,230587,1782.44101,141.85314499999998,37333.0685,24.997381,2761.62755,8.56185195,42253.102,29.257641999999997,0,nan,nan,nan,nan,1782.44101,0.00053026024,141.85314499999998,0.0005632511449999999,0.01065762945,-0.06360289250000001
-0.18700576167298977,0.9998898042835808,0.00034574807937636545,-0.1874079913214513,69.50528325415624,1556.0405502695967,0.00323185575,236579,1782.428265,141.87198750000002,37271.6875,24.95466775,2708.976075,8.549643750000001,42233.74125,29.20764825,0,nan,nan,nan,nan,1782.428265,0.000528553385,141.87198750000002,0.0005635641275,-0.004879454000000001,-0.040046562775
-0.18620130237606664,1.0013728399566912,0.0006916678653200647,-0.1866035320245282,69.50528325415624,1561.5890903645898,0.0031631193,240574,1782.41484,141.87983,37314.52,24.962563,2657.782,8.5289841,42299.199,29.216887,0,nan,nan,nan,nan,1782.41484,0.00052665459,141.87983,0.0005641976,-0.022077266,-0.031721637
