input_value,output_value,vary_flags
0.167691,0.120081,True
0.728639,0.686156,True
0.000001,0.000001,True
5.547267,5.547267,False
0.118314,0.113630,True
8.977316,9.180210,True
0.363020,0.332859,True
1.000000,1.000000,False
0.241444,0.024301,True
1.342268,1.372916,True
1.000000,1.000000,False
2.054433,2.347827,True
2.269266,2.449827,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
