time,flux,flux_err,time_bin_start,time_bin_size,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-0.21958220691161925,0.9998044756603522,0.000336754784846205,-0.22062387357828592,179.99999999999937,1.4135885066934861e-05,715025,985.65318696831,1328.6925786879265,1520.65869140625,5.571760177612305,637.2518310546875,1.9587138891220093,1929.3380126953125,7.171298027038574,0,nan,nan,nan,nan,985.65318696831,0.0021328446455299854,1328.6925786879265,0.002302936976775527,-0.0015283816028386354,-0.0014757770113646984
-0.2174988735782859,1.0001998105353043,0.0003319290690372596,-0.2185405402449526,180.00000000000176,-3.2162222396436846e-06,704047,1033.3909928270361,1311.9832334488958,1516.67626953125,5.565505027770996,634.5652465820312,1.954404354095459,1931.0849609375,7.187252044677734,0,nan,nan,nan,nan,1033.3909928270361,0.0021426661405712366,1311.9832334488958,0.002279354026541114,0.0009728705044835806,0.0015251844888553023
-0.21541554024495257,1.0004193088907303,0.0003365630867860695,-0.21645720691161924,179.99999999999937,5.454005076899193e-06,714300,978.3972471171032,1333.2885367012595,1520.7613525390625,5.566019535064697,635.956787109375,1.9533686637878418,1930.759765625,7.168102264404297,0,nan,nan,nan,nan,978.3972471171032,0.002130320994183421,1333.2885367012595,0.002296393970027566,-0.0013101696968078613,-0.0013943801168352365
-0.21333220691161925,0.9998913588087075,0.00033071757052082195,-0.2143738735782859,179.99999999999937,1.8878023411161848e-06,705050,1027.1140985779837,1309.4253343331995,1516.4078369140625,5.567950248718262,635.6976928710938,1.9562547206878662,1930.677001953125,7.1899871826171875,0,nan,nan,nan,nan,1027.1140985779837,0.0021434242371469736,1309.4253343331995,0.002282199915498495,0.001101757283322513,0.001534088863991201
-0.21124887357828592,0.9999653054028543,0.0003365398190945117,-0.21229054024495259,179.99999999999937,5.453693120216485e-06,714303,978.3973894104824,1333.2889949274931,1520.1221923828125,5.565745830535889,636.0065307617188,1.9531755447387695,1929.931640625,7.167742729187012,0,nan,nan,nan,nan,978.3973894104824,0.002131491433829069,1333.2889949274931,0.0022975050378590822,-0.0014453412732109427,-0.00098772335331887
-0.2091655402449526,0.9995589888774359,0.0003321102892187666,-0.21020720691161926,180.00000000000176,-1.081249820344965e-06,704489,1026.5004133956627,1306.7233502075746,1516.267578125,5.5702433586120605,637.1300659179688,1.9587061405181885,1930.432373046875,7.193252086639404,0,nan,nan,nan,nan,1026.5004133956627,0.0021441709250211716,1306.7233502075746,0.0022832718677818775,0.001402842695824802,0.000942116545047611
-0.20708220691161924,1.0002384958205432,0.00033655749911202794,-0.2081238735782859,179.99999999999937,5.4533829825231805e-06,714306,978.3968488706136,1333.2887378932114,1520.5704345703125,5.5660576820373535,635.809326171875,1.9533295631408691,1930.4696044921875,7.168147087097168,0,nan,nan,nan,nan,978.3968488706136,0.0021312145981937647,1333.2887378932114,0.0022965490352362394,-0.0016601129900664091,-0.0011654854752123356
-0.20499887357828592,0.999248168209033,0.0003307048467860152,-0.20604054024495258,179.99999999999937,1.8809411130860099e-06,705056,1027.114042504122,1309.4255765750124,1515.37255859375,5.567681789398193,636.312744140625,1.9566444158554077,1929.407470703125,7.189589023590088,0,nan,nan,nan,nan,1027.114042504122,0.002145068719983101,1309.4255765750124,0.002283460693433881,0.0010033290600404143,0.0015291259624063969
-0.2029155402449526,1.0006332647831777,0.0003365773276990396,-0.20395720691161925,179.99999999999937,5.453058292914648e-06,714309,978.3974394641543,1333.2887024874224,1521.09375,5.566396236419678,635.6812133789062,1.9530725479125977,1931.234130859375,7.1685967445373535,0,nan,nan,nan,nan,978.3974394641543,0.0021302036475390196,1333.2887024874224,0.002295933198183775,-0.0011620271252468228,-0.0005765945534221828
-0.20083220691161924,0.9998526436345335,0.0003307363285139452,-0.20187387357828593,180.00000000000176,1.877500039881852e-06,705059,1027.114286922743,1309.425451979359,1516.315185546875,5.568154811859131,636.0361328125,1.9565409421920776,1930.546142578125,7.190215587615967,0,nan,nan,nan,nan,1027.114286922743,0.0021436058450490236,1309.425451979359,0.0022823589388281107,0.0013524650130420923,0.0016743470914661884
