t0,0.0,-2.8957325745676554e-05,True
per,4.0,4.0,False
rp,0.08,0.1698243573361686,True
a,8.0,8.220684891193223,True
inc,83.0,83.25011635662919,True
ecc,0.0,0.0,False
w,90.0,90.0,False
q1,0.2,1.2960188477961765e-12,True
q2,0.2,0.6675949795238191,True
