input_value,output_value,vary_flags
0.277428,0.222244,True
0.000000,0.272571,True
-0.000005,-0.000008,True
3.430805,3.430805,False
0.099556,0.071978,True
6.173359,6.824356,True
0.819665,0.778483,True
1.000000,1.000000,False
0.065594,0.254580,True
3.042426,3.071480,True
1.000000,1.000000,False
1.722491,1.446616,True
1.903555,1.838831,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
