input_value,output_value,vary_flags
1.000000,0.433409,True
1.000000,0.990500,True
-0.000066,-0.000008,True
1.552111,1.552111,False
0.197895,0.064710,True
2.227608,2.314032,True
1.000000,0.938214,True
1.000000,1.000000,False
2.307182,3.027178,True
0.895238,0.042277,True
1.000000,1.000000,False
1.146070,1.914876,True
1.274874,2.233240,True
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
0.000000,0.000000,False
